TxnId,Browser,Device,Transaction_Type,City,State,Status,Merchant,Merchant_Category,Product_Category,Amount,Date and Time,Mode of Payment
TXN12874,Opera,Android,Sale,Rampur,Uttar Pradesh,Success,Apple,Electronics,iPad,235970.9032,2/14/2016 12:08,Wallet
TXN16829,IE,Windows Phone,Sale,Bhilwara,Rajasthan,Success,Carnival,Ticketing,Cinema,400.624474,3/4/2016 14:08,Wallet
TXN26112,Chrome,iOS,Sale,Dehradun,Uttarakhand,Success,Apple,Electronics,iPad,82372.77626,4/16/2016 18:08,Debit Card
TXN24994,Opera,Android,Sale,Jalna,Maharashtra,Cancelled,Star Heath Insurance,Insurance,Health,39186.11561,4/10/2016 22:08,Debit Card
TXN15909,Chrome,Android,Sale,Bhopal,Madhya Pradesh,Success,Pepperfry,Lifestyle,Furniture,172364.4456,2/28/2016 12:08,Credit Card
TXN20596,Chrome,iOS,Refund,Howrah,West Bengal,Failed,Uber,Travel,Cabs,1138.791247,3/21/2016 19:08,Credit Card
TXN25874,Firefox,Windows PC,Sale,Ambernath,Maharashtra,Success,Tata Sky,Utility,DTH,2500.532512,4/16/2016 10:08,Credit Card
TXN22566,Opera,Windows Phone,Sale,Solapur,Maharashtra,Success,Micromax ,Electronics,TV,43668.15257,4/1/2016 0:08,Net Banking
TXN16771,IE,Windows Phone,Sale,Ichalkaranji,Maharashtra,Success,Religare Heath Insurance,Insurance,Health,147921.155,3/4/2016 13:08,Wallet
TXN13024,IE,Windows PC,Refund,Hubballi-Dharwad,Karnataka,Success,Nature Basket,Grocery,Grocery,1131.112282,2/14/2016 17:08,Credit Card
TXN17429,IE,Windows Phone,Sale,Tirupati,Andhra Pradesh,Success,Samsung,Electronics,Laptops,216202.5647,3/6/2016 13:08,Debit Card
TXN15811,Chrome,Windows Phone,Refund,Rajkot,Gujarat,Success,Amity University,Education,Online Course,77923.32008,2/28/2016 10:08,Credit Card
TXN11512,Firefox,Windows Phone,Sale,Agartala,Tripura,Success,Scootsy,Foodtech,Cafe,3169.693881,2/7/2016 13:08,Credit Card
TXN15351,Mobile App,Windows Phone,Sale,Bhubaneswar,Orissa,Success,Uber,Travel,Cabs,710.1195516,2/26/2016 19:08,Net Banking
TXN19094,Chrome,Windows PC,Sale,Bhatpara,West Bengal,Cancelled,Make My Trip,Travel,Air,4398.502388,3/14/2016 19:08,Credit Card
TXN13400,UC Browser,Windows PC,Sale,Gaya,Bihar,Success,Uber,Travel,Cabs,1607.990179,2/17/2016 13:08,Debit Card
TXN11447,Firefox,Android,Sale,Kalyan-Dombivali,Maharashtra,Success,LIC ,Insurance,Life,179765.6552,2/7/2016 12:08,Credit Card
TXN23001,UC Browser,Windows PC,Sale,Barasat,West Bengal,Cancelled,Pepperfry,Lifestyle,Furniture,84516.95348,4/2/2016 12:08,Credit Card
TXN20583,Chrome,iOS,Sale,Ichalkaranji,Maharashtra,Failed,Baniya Babu.com,Grocery,Grocery,5445.263232,3/21/2016 18:08,Wallet
TXN12812,Firefox,Android,Sale,Mumbai,Maharashtra,Cancelled,Grofers,Grocery,Grocery,21290.68939,2/14/2016 10:08,Wallet
TXN19286,Safari,Macintosh,Sale,Thoothukudi,Tamil Nadu,Success,Sony,Electronics,Laptops,113366.547,3/16/2016 14:08,Wallet
TXN12935,UC Browser,Windows Phone,Sale,Dewas,Madhya Pradesh,Failed,UTI,Financial Products,Mutual Fund,126454.545,2/14/2016 13:08,Wallet
TXN16572,Firefox,Windows PC,Sale,Meerut,Uttar Pradesh,Success,UTI,Financial Products,Mutual Fund,89099.63846,3/3/2016 13:08,Credit Card
TXN14463,UC Browser,Windows PC,Sale,Ludhiana,Punjab,Cancelled,Nike,Lifestyle,Shoes,5024.538186,2/21/2016 13:08,Credit Card
TXN12107,Chrome,Android,Sale,Howrah,West Bengal,Failed,Samsung,Electronics,Laptops,60565.05076,2/11/2016 15:08,Debit Card
TXN20724,UC Browser,Android,Refund,Bokaro,Jharkhand,Success,Tata Sky,Utility,DTH,912.060324,3/23/2016 12:08,Debit Card
TXN15880,Chrome,Android,Sale,Delhi,Delhi,Success,Zomato,Foodtech,Cafe,3829.584493,2/28/2016 12:08,Credit Card
TXN16458,Opera,Blackberry,Sale,Visakhapatnam,Andhra Pradesh,Failed,Max Life Insurance,Insurance,Life,98479.1115,3/3/2016 11:08,Debit Card
TXN17917,Chrome,Windows Phone,Refund,Kurnool,Andhra Pradesh,Success,Pepperfry,Lifestyle,Furniture,148850.8954,3/10/2016 12:08,Net Banking
TXN14325,UC Browser,Android,Sale,Ichalkaranji,Maharashtra,Success,Baniya Babu.com,Grocery,Grocery,6433.887916,2/21/2016 11:08,Credit Card
TXN23856,IE,Windows PC,Sale,Tiruvottiyur,Tamil Nadu,Success,Dell,Electronics,Desktops,53829.71647,4/7/2016 0:08,Net Banking
TXN12203,Firefox,Windows Phone,Refund,Amaravati,Andhra Pradesh,Success,Ola Cabs,Travel,Cabs,857.58183,2/12/2016 11:08,Credit Card
TXN17644,Chrome,iOS,Sale,Indore,Madhya Pradesh,Failed,Bajaj Allianze Health Insurance,Insurance,Health,55297.81592,3/7/2016 18:08,Debit Card
TXN24827,Firefox,Android,Sale,Ichalkaranji,Maharashtra,Cancelled,Baniya Babu.com,Grocery,Grocery,6127.5123,4/10/2016 13:08,Wallet
TXN19276,Firefox,Android,Refund,Indore,Madhya Pradesh,Cancelled,Star Heath Insurance,Insurance,Health,36382.82315,3/16/2016 13:08,Wallet
TXN22040,Safari,Macintosh,Refund,Kalyan-Dombivali,Maharashtra,Success,Big Basket,Grocery,Grocery,17615.59359,3/28/2016 12:08,Wallet
TXN17971,Chrome,Windows Phone,Sale,Delhi,Delhi,Success,Pepperfry,Lifestyle,Furniture,52888.9536,3/10/2016 13:08,Wallet
TXN13068,Chrome,Windows PC,Sale,Avadi,Tamil Nadu,Success,Zomato,Foodtech,Cafe,3839.504677,2/14/2016 21:08,Credit Card
TXN17840,Opera,Windows Phone,Sale,Haridwar,Uttarakhand,Success,SBI MF,Financial Products,Mutual Fund,18222.2589,3/9/2016 13:08,Credit Card
TXN25917,Opera,Windows Phone,Sale,Kulti,West Bengal,Success,Max Life Insurance,Insurance,Life,19412.44762,4/16/2016 12:08,Credit Card
TXN24358,Opera,Android,Refund,Bokaro,Jharkhand,Cancelled,Swiggy,Foodtech,Cafe,2079,4/9/2016 8:08,Credit Card
TXN11948,Chrome,Android,Sale,Faridabad,Haryana,Success,Nature Basket,Grocery,Grocery,5637.42212,2/10/2016 19:08,Credit Card
TXN16172,Firefox,Windows PC,Sale,New Delhi,Delhi,Success,Baniya Babu.com,Grocery,Grocery,5532.439903,2/29/2016 13:08,Credit Card
TXN25122,Chrome,Windows PC,Refund,Delhi,Delhi,Success,Max Life Insurance,Insurance,Life,48905.4888,4/11/2016 21:08,Net Banking
TXN19103,Safari,Macintosh,Refund,Barasat,West Bengal,Cancelled,Puma,Lifestyle,Shoes,3463.87953,3/14/2016 19:08,Credit Card
TXN20924,Chrome,Windows PC,Sale,Anantapur,Andhra Pradesh,Success,Scootsy,Foodtech,Cafe,3651.48,3/24/2016 13:08,Net Banking
TXN22827,Chrome,Windows Phone,Sale,Srinagar,Jammu and Kashmir,Failed,ICICI Direct,Financial Products,Mutual Fund,267408.7009,4/1/2016 20:08,Credit Card
TXN11127,Firefox,Android,Sale,Ahmedabad,Gujarat,Success,Dish TV,Utility,DTH,2642.397306,2/6/2016 13:08,Wallet
TXN19704,IE,Windows PC,Sale,Srinagar,Jammu and Kashmir,Cancelled,Apple,Electronics,iPad,158741.7128,3/18/2016 13:08,Net Banking
TXN15676,Firefox,Android,Refund,Nizamabad,Telangana,Cancelled,Reliance Fresh Direct,Grocery,Grocery,2232.36,2/27/2016 18:08,Credit Card
TXN19239,Safari,Macintosh,Sale,Jaipur,Rajasthan,Success,Religare Heath Insurance,Insurance,Health,100362.8126,3/16/2016 12:08,Wallet
TXN15554,UC Browser,Android,Sale,Arrah,Bihar,Success,Dell,Electronics,Desktops,58270.32,2/27/2016 13:08,Credit Card
TXN15112,Opera,Windows Phone,Sale,Lucknow,Uttar Pradesh,Success,Idea,Utility,DTH,132.8721541,2/25/2016 21:08,Debit Card
TXN10150,Opera,Android,Sale,Aizawl,Mizoram,Cancelled,Samsung,Electronics,Laptops,72793.1072,2/1/2016 12:08,Wallet
TXN26187,UC Browser,Windows Phone,Refund,Sri Ganganagar,Rajasthan,Success,Puma,Lifestyle,Shoes,7412.178942,4/17/2016 9:08,Wallet
TXN23753,Safari,Macintosh,Sale,Aizawl,Mizoram,Cancelled,ICICI Direct,Financial Products,Mutual Fund,210145.95,4/6/2016 12:08,Credit Card
TXN24924,Chrome,Android,Refund,Gandhidham,Gujarat,Cancelled,AMBN Amro,Financial Products,Mutual Fund,59515.83532,4/10/2016 17:08,Credit Card
TXN21296,Safari,Macintosh,Sale,Gaya,Bihar,Success,Grofers,Grocery,Grocery,2435.353594,3/25/2016 19:08,Debit Card
TXN15667,Chrome,Windows PC,Refund,Bhilwara,Rajasthan,Success,Grofers,Grocery,Grocery,6904.950665,2/27/2016 16:08,Wallet
TXN20100,Chrome,Windows Phone,Sale,Mathura,Uttar Pradesh,Success,Reliance Fresh Direct,Grocery,Grocery,8066.795375,3/19/2016 18:08,Debit Card
TXN22928,Firefox,Windows PC,Sale,Bijapur,Karnataka,Success,Zomato,Foodtech,Cafe,1186.02,4/2/2016 12:08,Credit Card
TXN24493,UC Browser,Android,Sale,Haridwar,Uttarakhand,Cancelled,Zomato,Foodtech,Cafe,2445.744,4/9/2016 13:08,Wallet
TXN19662,Chrome,Windows PC,Sale,Vasai-Virar,Maharashtra,Success,NIIT,Education,Online Course,186697.921,3/18/2016 13:08,Credit Card
TXN20993,Chrome,Android,Refund,Chandrapur,Maharashtra,Success,Future Generali,Insurance,Life,28394.2082,3/24/2016 15:08,Wallet
TXN16272,UC Browser,Android,Sale,Shahjahanpur,Uttar Pradesh,Failed,Nature Basket,Grocery,Grocery,9422.644124,3/1/2016 13:08,Credit Card
TXN18484,UC Browser,Windows Phone,Sale,Ghaziabad,Uttar Pradesh,Success,Religare Heath Insurance,Insurance,Health,21128.91192,3/12/2016 12:08,Debit Card
TXN25990,Chrome,Windows PC,Sale,Rampur,Uttar Pradesh,Success,Pepperfry,Lifestyle,Furniture,39222.18778,4/16/2016 13:08,Debit Card
TXN22535,Chrome,Windows PC,Refund,Mangalore,Karnataka,Failed,Apple,Electronics,iPad,73833.3225,3/31/2016 20:08,Debit Card
TXN17158,Chrome,Android,Sale,Ratlam,Madhya Pradesh,Success,Puma,Lifestyle,Shoes,1500.038536,3/5/2016 14:08,Debit Card
TXN14405,Mobile App,Blackberry,Sale,Rajahmundry,Andhra Pradesh,Success,One Plus,Electronics,Mobiles,15218,2/21/2016 13:08,Credit Card
TXN14452,Opera,Android,Sale,Tumkur,Karnataka,Success,NIIT,Education,Online Course,42497.2087,2/21/2016 13:08,Debit Card
TXN24520,IE,Windows PC,Sale,Kurnool,Andhra Pradesh,Success,Dell,Electronics,Desktops,52555.25822,4/9/2016 13:08,Credit Card
TXN20514,IE,Windows PC,Sale,Bikaner,Rajasthan,Success,DSP Blackrock,Financial Products,Mutual Fund,54973.5165,3/21/2016 12:08,Credit Card
TXN14375,Firefox,Windows PC,Refund,Bilaspur,Chattisgarh,Success,UTI,Financial Products,Mutual Fund,10918.87347,2/21/2016 12:08,Debit Card
TXN19589,UC Browser,Android,Sale,Sri Ganganagar,Rajasthan,Success,Puma,Lifestyle,Shoes,10987.46526,3/18/2016 12:08,Debit Card
TXN24107,Safari,Macintosh,Sale,Salem,Tamil Nadu,Success,Apple,Electronics,iPad,103090.7316,4/8/2016 10:08,Net Banking
TXN13917,Mobile App,Windows PC,Sale,Alwar,Rajasthan,Success,Pepperfry,Lifestyle,Furniture,63012.36906,2/20/2016 10:08,Debit Card
TXN24981,Safari,Macintosh,Sale,Barasat,West Bengal,Success,Dish TV,Utility,DTH,1420.138811,4/10/2016 21:08,Debit Card
TXN20354,UC Browser,Android,Sale,Chandrapur,Maharashtra,Success,Max Life Insurance,Insurance,Life,105925.6701,3/20/2016 13:08,Credit Card
TXN14391,Chrome,Windows PC,Sale,Kochi,Kerala,Success,Dish TV,Utility,DTH,269.6600616,2/21/2016 12:08,Credit Card
TXN10421,Opera,Android,Sale,Shimla,Himachal Pradesh,Success,Puma,Lifestyle,Shoes,23437.43041,2/3/2016 19:08,Debit Card
TXN18574,IE,Windows Phone,Sale,Allahabad,Uttar Pradesh,Success,Go Ibibo,Travel,Air,4872.726824,3/12/2016 13:08,Credit Card
TXN16500,Safari,Macintosh,Sale,Jodhpur,Rajasthan,Success,Book My Show,Ticketing,Cinema,2668.383507,3/3/2016 12:08,Net Banking
TXN24363,Opera,Android,Sale,Mumbai,Maharashtra,Cancelled,Micromax ,Electronics,TV,105417.3147,4/9/2016 9:08,Debit Card
TXN11689,UC Browser,Windows Phone,Sale,Gorakhpur,Uttar Pradesh,Cancelled,UTI,Financial Products,Mutual Fund,160313.4232,2/8/2016 13:08,Debit Card
TXN26109,IE,Windows PC,Sale,Delhi,Delhi,Failed,Grofers,Grocery,Grocery,6029.111316,4/16/2016 18:08,Credit Card
TXN17383,Chrome,Windows PC,Refund,Ghaziabad,Uttar Pradesh,Cancelled,DSP Blackrock,Financial Products,Mutual Fund,80877.47063,3/6/2016 13:08,Debit Card
TXN10527,Mobile App,Windows Phone,Sale,Bardhaman,West Bengal,Success,Nike,Lifestyle,Shoes,10472.72544,2/4/2016 12:08,Wallet
TXN14658,IE,Windows PC,Sale,Latur,Maharashtra,Failed,LIC ,Insurance,Life,89263.53924,2/22/2016 12:08,Net Banking
TXN22057,Opera,Android,Sale,Jaipur,Rajasthan,Success,Uber,Travel,Cabs,1093.26105,3/28/2016 13:08,Wallet
TXN16609,Mobile App,iOS,Sale,Purnia,Bihar,Success,Religare Heath Insurance,Insurance,Health,135082.1284,3/3/2016 18:08,Debit Card
TXN22005,IE,Windows PC,Sale,Purnia,Bihar,Success,Future Generali,Insurance,Life,64540.665,3/28/2016 1:08,Credit Card
TXN21449,Safari,Macintosh,Sale,Thane,Maharashtra,Failed,UTI,Financial Products,Mutual Fund,469235.6498,3/26/2016 12:08,Wallet
TXN18057,Mobile App,Windows PC,Sale,Visakhapatnam,Andhra Pradesh,Success,Inox,Ticketing,Cinema,1195.693498,3/10/2016 19:08,Credit Card
TXN11615,Chrome,Android,Sale,Sikar,Rajasthan,Success,Uber,Travel,Cabs,359.7153637,2/7/2016 22:08,Wallet
TXN26281,Mobile App,iOS,Sale,Thane,Maharashtra,Success,UTI,Financial Products,Mutual Fund,400574.651,4/17/2016 12:08,Wallet
TXN10055,Mobile App,Windows Phone,Sale,Dewas,Madhya Pradesh,Failed,UTI,Financial Products,Mutual Fund,146054.9995,1/31/2016 13:08,Credit Card
TXN20417,Safari,Macintosh,Sale,Varanasi,Uttar Pradesh,Failed,Zomato,Foodtech,Cafe,3184.556918,3/20/2016 18:08,Credit Card
TXN24165,Opera,Windows Phone,Sale,Tumkur,Karnataka,Success,Dish TV,Utility,DTH,1407.672,4/8/2016 12:08,Debit Card
TXN13403,Opera,Android,Sale,Purnia,Bihar,Success,Inox,Ticketing,Cinema,999.2284577,2/17/2016 13:08,Credit Card
TXN21443,Mobile App,Windows PC,Sale,Visakhapatnam,Andhra Pradesh,Success,Inox,Ticketing,Cinema,1270.424341,3/26/2016 12:08,Wallet
TXN25477,UC Browser,Windows PC,Sale,Tirupati,Andhra Pradesh,Failed,Nike,Lifestyle,Shoes,3057.180545,4/14/2016 13:08,Debit Card
TXN16233,IE,Windows PC,Sale,Srinagar,Jammu and Kashmir,Success,Apple,Electronics,iPad,114690.8875,2/29/2016 22:08,Debit Card
TXN15970,Opera,Windows Phone,Sale,Gurgaon,Haryana,Failed,Zomato,Foodtech,Cafe,4393.186875,2/28/2016 13:08,Debit Card
TXN19762,UC Browser,Windows PC,Sale,Bhilai,Chattisgarh,Success,Micromax ,Electronics,TV,26201.91373,3/18/2016 19:08,Net Banking
TXN13831,Chrome,Windows PC,Refund,Bilaspur,Chattisgarh,Success,Samsung,Electronics,Laptops,83393.97212,2/19/2016 17:08,Credit Card
TXN16340,Opera,Windows Phone,Refund,Ludhiana,Punjab,Success,Future Generali,Insurance,Life,33999.54327,3/2/2016 10:08,Debit Card
TXN24735,Opera,Android,Refund,Karawal Nagar,Delhi,Success,Puma,Lifestyle,Shoes,2730.012179,4/10/2016 10:08,Wallet
TXN25753,Safari,iOS,Sale,Nanded,Maharashtra,Success,Pepperfry,Lifestyle,Furniture,329927.8949,4/15/2016 14:08,Debit Card
TXN20387,UC Browser,Windows PC,Refund,Begusarai,Bihar,Success,HDFC AMC,Financial Products,Mutual Fund,117739.434,3/20/2016 15:08,Debit Card
TXN11997,Chrome,Android,Sale,Chennai,Tamil Nadu,Success,Zomato,Foodtech,Cafe,4799.402118,2/11/2016 12:08,Credit Card
TXN18835,Opera,Android,Sale,Moradabad,Uttar Pradesh,Success,Zomato,Foodtech,Cafe,2917.08,3/13/2016 13:08,Credit Card
TXN13970,Chrome,Windows PC,Sale,Vadodara,Gujarat,Success,Dell,Electronics,Desktops,306616.2376,2/20/2016 12:08,Credit Card
TXN21708,UC Browser,Windows Phone,Refund,Kalyan-Dombivali,Maharashtra,Success,Big Basket,Grocery,Grocery,20317.87035,3/27/2016 10:08,Debit Card
TXN21692,Opera,Android,Sale,Thoothukudi,Tamil Nadu,Success,Micromax ,Electronics,TV,34842.85875,3/27/2016 1:08,Credit Card
TXN17230,Opera,Windows Phone,Sale,Srinagar,Jammu and Kashmir,Success,UTI,Financial Products,Mutual Fund,135501.9074,3/5/2016 21:08,Net Banking
TXN14592,Opera,Android,Sale,North Dumdum,West Bengal,Failed,AMBN Amro,Financial Products,Mutual Fund,51432.8138,2/21/2016 23:08,Debit Card
TXN21917,UC Browser,Android,Sale,North Dumdum,West Bengal,Cancelled,Dish TV,Utility,DTH,977.7300417,3/27/2016 17:08,Net Banking
TXN10648,Mobile App,Android,Sale,Agra,Uttar Pradesh,Success,Go Ibibo,Travel,Air,12932.93093,2/4/2016 21:08,Credit Card
TXN19604,Firefox,Windows Phone,Refund,Tiruvottiyur,Tamil Nadu,Cancelled,Bajaj Allianze Health Insurance,Insurance,Health,42432.49847,3/18/2016 12:08,Net Banking
TXN13929,Chrome,iOS,Sale,Panipat,Haryana,Cancelled,Tata Sky,Utility,DTH,171.9073125,2/20/2016 10:08,Net Banking
TXN16529,Firefox,Windows Phone,Refund,South Dumdum,West Bengal,Success,Uber,Travel,Cabs,799.8110505,3/3/2016 13:08,Credit Card
TXN21331,Chrome,iOS,Sale,Ulhasnagar,Maharashtra,Success,Ola Cabs,Travel,Cabs,3853.497759,3/25/2016 22:08,Credit Card
TXN13306,IE,Windows Phone,Sale,Guwahati,Assam,Success,Fossil,Lifestyle,Watches,58792.92831,2/16/2016 14:08,Net Banking
TXN24916,Chrome,Windows PC,Refund,Bokaro,Jharkhand,Cancelled,One Plus,Electronics,Mobiles,18254.58863,4/10/2016 17:08,Wallet
TXN13714,Chrome,Windows Phone,Sale,Itanagar,Arunachal Pradesh,Success,Book My Show,Ticketing,Cinema,392.3124997,2/19/2016 12:08,Credit Card
TXN10348,Chrome,iOS,Sale,Purnia,Bihar,Success,Religare Heath Insurance,Insurance,Health,178713.6559,2/3/2016 12:08,Credit Card
TXN22596,Mobile App,Windows PC,Sale,Patiala,Punjab,Success,Baniya Babu.com,Grocery,Grocery,13872.86455,4/1/2016 10:08,Credit Card
TXN12609,Safari,Macintosh,Sale,Rajkot,Gujarat,Success,One Plus,Electronics,Mobiles,19742.94251,2/13/2016 13:08,Debit Card
TXN16180,Opera,Android,Refund,Ahmednagar,Maharashtra,Failed,AskMeGrocery,Grocery,Grocery,11355.90591,2/29/2016 13:08,Net Banking
TXN11357,UC Browser,Android,Sale,Dewas,Madhya Pradesh,Success,Religare Heath Insurance,Insurance,Health,107848.1841,2/6/2016 23:08,Credit Card
TXN13850,IE,Windows PC,Refund,Chandigarh,Punjab,Success,Scootsy,Foodtech,Cafe,3985.818638,2/19/2016 18:08,Credit Card
TXN19015,Chrome,Windows PC,Sale,Vijayawada,Andhra Pradesh,Success,Future Generali,Insurance,Life,40862.44228,3/14/2016 10:08,Credit Card
TXN23420,Mobile App,iOS,Refund,Vijayanagaram,Andhra Pradesh,Success,Dell,Electronics,Desktops,135821.5501,4/3/2016 15:08,Credit Card
TXN21985,UC Browser,Android,Sale,Satara,Maharashtra,Success,Book My Show,Ticketing,Cinema,2516.3541,3/27/2016 22:08,Debit Card
TXN17333,IE,Windows PC,Sale,Raichur,Karnataka,Success,Micromax ,Electronics,TV,64199.10942,3/6/2016 12:08,Wallet
TXN21739,UC Browser,Blackberry,Refund,Faridabad,Haryana,Success,Ola Cabs,Travel,Cabs,2239.125,3/27/2016 12:08,Wallet
TXN12189,Opera,Android,Sale,Hyderabad,Telangana,Failed,Max Life Insurance,Insurance,Life,17068.40326,2/12/2016 10:08,Wallet
TXN21758,UC Browser,Windows Phone,Sale,Karimnagar,Telangana,Success,LIC ,Insurance,Life,100464.7823,3/27/2016 12:08,Credit Card
TXN16901,UC Browser,Windows PC,Sale,Allahabad,Uttar Pradesh,Success,Sony,Electronics,Laptops,110595.2905,3/4/2016 22:08,Credit Card
TXN13457,Safari,Macintosh,Refund,New Delhi,Delhi,Failed,Baniya Babu.com,Grocery,Grocery,13428.3744,2/18/2016 1:08,Wallet
TXN23284,UC Browser,Windows PC,Sale,Darbhanga,Bihar,Cancelled,Tata Sky,Utility,DTH,547.24131,4/3/2016 12:08,Wallet
TXN17553,IE,Windows PC,Sale,Latur,Maharashtra,Cancelled,Uber,Travel,Cabs,355.8606392,3/7/2016 10:08,Debit Card
TXN21232,UC Browser,Windows PC,Sale,Karnal,Haryana,Failed,ICICI Direct,Financial Products,Mutual Fund,181389.824,3/25/2016 14:08,Credit Card
TXN11518,Firefox,Android,Sale,Shivamogga,Karnataka,Success,Sony,Electronics,Laptops,52704.87157,2/7/2016 13:08,Credit Card
TXN12139,Chrome,Android,Sale,Itanagar,Arunachal Pradesh,Failed,Zomato,Foodtech,Cafe,4636.010296,2/11/2016 19:08,Credit Card
TXN10573,Opera,Android,Sale,South Dumdum,West Bengal,Cancelled,Ola Cabs,Travel,Cabs,2035.56008,2/4/2016 13:08,Credit Card
TXN15833,UC Browser,Android,Sale,Agra,Uttar Pradesh,Success,Go Ibibo,Travel,Air,8886.78,2/28/2016 12:08,Debit Card
TXN14432,Opera,Android,Sale,Bathinda,Punjab,Failed,Fossil,Lifestyle,Watches,50766.54232,2/21/2016 13:08,Credit Card
TXN10733,UC Browser,Windows Phone,Refund,Kota,Rajasthan,Success,Religare Heath Insurance,Insurance,Health,55577.46251,2/5/2016 12:08,Wallet
TXN10945,Safari,iOS,Sale,Jodhpur,Rajasthan,Success,Foodpanda,Foodtech,Cafe,4002.002235,2/5/2016 21:08,Net Banking
TXN15478,Opera,Windows Phone,Refund,Ludhiana,Punjab,Success,Future Generali,Insurance,Life,47932.96804,2/27/2016 12:08,Credit Card
TXN19081,Firefox,Windows PC,Refund,Khammam,Telangana,Success,Baniya Babu.com,Grocery,Grocery,6510.660903,3/14/2016 18:08,Debit Card
TXN14039,Firefox,Windows PC,Sale,Gorakhpur,Uttar Pradesh,Failed,One Plus,Electronics,Mobiles,3453.45,2/20/2016 13:08,Credit Card
TXN14611,Safari,Macintosh,Sale,Ludhiana,Punjab,Success,Vodafone,Utility,DTH,581.1878408,2/22/2016 10:08,Credit Card
TXN14901,UC Browser,Windows PC,Sale,Meerut,Uttar Pradesh,Success,UTI,Financial Products,Mutual Fund,68849.72062,2/24/2016 14:08,Debit Card
TXN15765,Chrome,Android,Sale,Jaipur,Rajasthan,Success,Dell,Electronics,Desktops,192026.0941,2/27/2016 22:08,Credit Card
TXN13368,Opera,Android,Sale,Durg,Chattisgarh,Cancelled,One Plus,Electronics,Mobiles,21361.61522,2/17/2016 12:08,Debit Card
TXN19446,IE,Windows PC,Sale,Tirupati,Andhra Pradesh,Success,Future Generali,Insurance,Life,21482.29213,3/17/2016 13:08,Debit Card
TXN13771,Firefox,Android,Refund,Indore,Madhya Pradesh,Cancelled,Star Heath Insurance,Insurance,Health,43500.1392,2/19/2016 13:08,Debit Card
TXN11599,UC Browser,Android,Sale,Berhampur,Orissa,Success,Star Heath Insurance,Insurance,Health,100041.2582,2/7/2016 21:08,Wallet
TXN17384,Firefox,Android,Refund,Davanagere,Karnataka,Success,Inox,Ticketing,Cinema,1719.7677,3/6/2016 13:08,Credit Card
TXN15876,UC Browser,Android,Refund,Bhatpara,West Bengal,Success,Inox,Ticketing,Cinema,139.2760123,2/28/2016 12:08,Wallet
TXN17182,Mobile App,Windows Phone,Sale,Gwalior,Madhya Pradesh,Success,Carnival,Ticketing,Cinema,211.6449496,3/5/2016 17:08,Credit Card
TXN25741,IE,Windows PC,Sale,Saharanpur,Uttar Pradesh,Success,Apple,Electronics,iPad,79208.274,4/15/2016 13:08,Debit Card
TXN16693,Safari,Macintosh,Sale,Korba,Chattisgarh,Failed,Sony,Electronics,Laptops,258011.1699,3/4/2016 12:08,Credit Card
TXN20541,IE,Windows PC,Refund,Tirupati,Andhra Pradesh,Failed,Make My Trip,Travel,Air,4817.914448,3/21/2016 13:08,Net Banking
TXN24076,UC Browser,Android,Refund,Belgaum,Karnataka,Success,Religare Heath Insurance,Insurance,Health,85260.27592,4/7/2016 23:08,Debit Card
TXN13748,UC Browser,Android,Sale,Solapur,Maharashtra,Success,Zomato,Foodtech,Cafe,10019.71585,2/19/2016 13:08,Wallet
TXN16293,Chrome,iOS,Refund,Belgaum,Karnataka,Success,Religare Heath Insurance,Insurance,Health,84700.75536,3/1/2016 17:08,Debit Card
TXN20642,Firefox,Android,Sale,Darbhanga,Bihar,Success,Tata Sky,Utility,DTH,658.1820484,3/22/2016 12:08,Wallet
